시군구코드,업종코드,년도,업소일련번호,업종명,신고일자,업소명,영업장면적(㎡),소재지전화번호,영업자시작일,법인명,소재지시작일,행정동명,폐업일자,폐업사유,업태명,위생교육수료일자,객실수,한실수,양실수,의자수,욕실수,발한실,세탁기수,허가(신고)번호,비고,내외국인구분,국적,소재지도로명,소재지지번
cgg_code,snt_cob_code,yy,upso_sno,snt_cob_nm,upso_gsl_ymd,upso_nm,trdp_area,upso_site_telno,bman_stdt,bup_nm,site_stdt,admdng_nm,dcb_ymd,dcb_why,snt_uptae_nm,ed_fin_ymd,gaeksil,hanshil,yangsil,chair_num,yoksil,balhansil_yn,washmc_num,perm_nt_no,rem,kor_frgnr_gbn,ntn,site_addr_rd,site_addr
3030000,211,2016,00006,미용업(일반),20160226,에이치포레,46.53,,20160226,,20190418,성수1가제1동,,,일반미용업,,0,0,0,3,0,N,0,3030000-211-2016-00006,,내국인,,서울특별시 성동구 서울숲2길 32-14, 102동 2층 203-1호 (성수동1가, 갤러리아 포레),서울특별시 성동구 성수동1가  685번지 696호  갤러리아 포레
3030000,211,2016,00006,미용업(일반),20160226,에이치포레,30.00,,20160226,,20190418,성수1가제1동,,,일반미용업,,0,0,0,3,0,N,0,3030000-211-2016-00006,,내국인,,서울특별시 성동구 서울숲2길 32-14, 102동 2층 203-1호 (성수동1가, 갤러리아 포레),서울특별시 성동구 성수동1가  685번지 696호  갤러리아 포레
3030000,211,2016,00006,미용업(일반),20160226,에이치포레,46.53,,20160226,,20160226,성수1가제1동,,,일반미용업,,0,0,0,3,0,N,0,3030000-211-2016-00006,,내국인,,서울특별시 성동구 서울숲2길 32-14, 105호 (성수동1가, 갤러리아포레),서울특별시 성동구 성수동1가  685번지 696호  
3030000,211,2016,00006,미용업(일반),20160226,에이치포레,30.00,,20160226,,20160226,성수1가제1동,,,일반미용업,,0,0,0,3,0,N,0,3030000-211-2016-00006,,내국인,,서울특별시 성동구 서울숲2길 32-14, 105호 (성수동1가, 갤러리아포레),서울특별시 성동구 성수동1가  685번지 696호  
3030000,211,2016,00007,미용업(일반),20160307,헤어바이 반룬하우트,76.44,,20160307,,20160307,행당제2동,,,일반미용업,,0,0,0,8,0,N,0,3030000-211-2016-00007,,내국인,,서울특별시 성동구 행당로 75, 204~205호 (행당동, 대림아파트동백상가),서울특별시 성동구 행당동  347번지  
3030000,211,2016,00007,미용업(일반),20160307,봉살롱 헤어아르떼,76.44,,20160307,,20160307,행당제2동,,,일반미용업,,0,0,0,8,0,N,0,3030000-211-2016-00007,,내국인,,서울특별시 성동구 행당로 75, 204~205호 (행당동, 대림아파트동백상가),서울특별시 성동구 행당동  347번지  
3030000,211,2016,00008,미용업(일반),20160310,커틸다헤어살롱 왕십리점,46.00,,20160310,,20160310,행당제1동,,,일반미용업,,0,0,0,6,0,N,0,3030000-211-2016-00008,,내국인,,서울특별시 성동구 왕십리로 295, 1층 (행당동),서울특별시 성동구 행당동  268번지  
3030000,211,2016,00009,미용업(일반),20160315,파트너헤어,25.21,,20160315,,20160315,성수1가제2동,,,일반미용업,,0,0,0,4,0,N,0,3030000-211-2016-00009,,내국인,,서울특별시 성동구 상원길 63, 상가A동 104호 (성수동1가),서울특별시 성동구 성수동1가  706번지  
3030000,211,2016,00010,미용업(일반),20160322,금호미용실,21.41,,20160322,,20160322,금호2.3가동,20190814,영업종료,일반미용업,,0,0,0,2,0,N,0,3030000-211-2016-00010,,내국인,,서울특별시 성동구 금호산2길 6-1, 1층 (금호동3가),서울특별시 성동구 금호동3가  855번지  
3030000,211,2016,00011,미용업(일반),20160330,태후사랑,10.00,,20160330,,20160330,사근동,20181023,직종변경,일반미용업,,0,0,0,2,0,N,0,3030000-211-2016-00011,,내국인,,서울특별시 성동구 사근동길 63-1, 1층 (사근동),서울특별시 성동구 사근동  204번지 8호  
3030000,211,2016,00012,미용업(일반),20160406,모도피노(MODOFINO),56.62,,20160406,,20160406,왕십리제2동,20170327,개인사유,일반미용업,,0,0,0,4,0,N,0,3030000-211-2016-00012,,내국인,,서울특별시 성동구 무학봉28길 5, 2층 (하왕십리동),서울특별시 성동구 하왕십리동  966번지 18호  
3030000,211,2016,00013,미용업(일반),20160407,W헤어,26.22,,20160407,,20160407,행당제2동,,,일반미용업,,0,0,0,4,0,N,0,3030000-211-2016-00013,,내국인,,서울특별시 성동구 행당로 87, 305호 (행당동, 대림리빙프라자),서울특별시 성동구 행당동  347번지  
3030000,211,2016,00014,미용업(일반),20160411,카르마헤어,32.34,,20160411,,20160411,금호2.3가동,,,일반미용업,,0,0,0,3,0,N,0,3030000-211-2016-00014,,내국인,,서울특별시 성동구 장터1길 8, 1층 (금호동3가),서울특별시 성동구 금호동3가  1405번지  
3030000,211,2016,00015,미용업(일반),20160412,비비샵,20.05,,20160412,,20160412,금호2.3가동,,,일반미용업,,0,0,0,3,0,N,0,3030000-211-2016-00015,,내국인,,서울특별시 성동구 무수막길 60-1, 1층 (금호동2가),서울특별시 성동구 금호동2가  734번지  
3030000,211,2016,00016,미용업(일반),20160414,더부띠끄헤어,121.75,,20160414,,20160414,왕십리제2동,20180222,계약만료,일반미용업,,0,0,0,10,0,N,0,3030000-211-2016-00016,,내국인,,서울특별시 성동구 왕십리로 337, 2층 (하왕십리동),서울특별시 성동구 하왕십리동  966번지 90호  
3030000,211,2016,00017,미용업(일반),20160425,왕십리미용실헤어인카페,142.00,,20160425,,20160425,행당제1동,,,일반미용업,20160623,0,0,0,10,0,N,0,3030000-211-2016-00017,,내국인,,서울특별시 성동구 왕십리로 319, 2층 (행당동),서울특별시 성동구 행당동  286번지 4호  
3030000,211,2016,00017,미용업(일반),20160425,왕십리미용실 헤어인까페,142.00,,20160425,,20160425,행당제1동,,,일반미용업,20160623,0,0,0,10,0,N,0,3030000-211-2016-00017,,내국인,,서울특별시 성동구 왕십리로 319, 2층 (행당동),서울특별시 성동구 행당동  286번지 4호  
3030000,211,2016,00017,미용업(일반),20160425,왕십리미용실헤어인카페,142.00,,20180427,,20160425,행당제1동,,,일반미용업,,0,0,0,10,0,N,0,3030000-211-2016-00017,,내국인,,서울특별시 성동구 왕십리로 319, 2층 (행당동),서울특별시 성동구 행당동  286번지 4호  
3030000,211,2016,00017,미용업(일반),20160425,왕십리미용실 헤어인까페,142.00,,20180427,,20160425,행당제1동,,,일반미용업,,0,0,0,10,0,N,0,3030000-211-2016-00017,,내국인,,서울특별시 성동구 왕십리로 319, 2층 (행당동),서울특별시 성동구 행당동  286번지 4호  
3030000,211,2016,00018,미용업(일반),20160502,원스헤어(one's hair),41.40,,20160502,,20160502,금호2.3가동,,,일반미용업,,0,0,0,4,0,N,0,3030000-211-2016-00018,,내국인,,서울특별시 성동구 금호로 173, 상가동 1층 17호 (금호동2가, 신금호파크자이),서울특별시 성동구 금호동2가  200번지  
3030000,211,2016,00019,미용업(일반),20160503,어반그라운드헤어,128.08,02  22826835,20161222,,20160503,왕십리제2동,,,일반미용업,,0,0,0,9,0,N,0,3030000-211-2016-00019,,내국인,,서울특별시 성동구 왕십리로 353, 2층 (하왕십리동),서울특별시 성동구 하왕십리동  956번지 2호  
3030000,211,2016,00020,미용업(일반),20160525,헤어스케치,15.00,,20160525,,20160525,마장동,,,일반미용업,,0,0,0,2,0,N,0,3030000-211-2016-00020,,내국인,,서울특별시 성동구 마장로 284-1, 1층 (마장동),서울특별시 성동구 마장동  774번지 1호  
3030000,211,2016,00021,미용업(일반),20160608,이서영헤어,30.00,,20160608,,20160608,왕십리제2동,20170329,서울특별시 마포구로 전출처리됨,일반미용업,,0,0,0,3,0,N,0,3030000-211-2016-00021,,내국인,,서울특별시 성동구 무학봉길 64, 1층 (하왕십리동),서울특별시 성동구 하왕십리동  979번지 10호  
3030000,211,2016,00022,미용업(일반),20160614,어반그라운드 옥수점,131.10,0222935300,20160614,,20160614,옥수동,,,일반미용업,,0,0,0,9,0,N,0,3030000-211-2016-00022,,내국인,,서울특별시 성동구 한림말5길 9, 2층 (옥수동),서울특별시 성동구 옥수동  365번지 20호  
3030000,211,2016,00023,미용업(일반),20160621,살롱드 로사,26.76,,20160621,,20160621,왕십리도선동,,,일반미용업,,0,0,0,2,0,N,0,3030000-211-2016-00023,,내국인,,서울특별시 성동구 무학로 20, 1층 (홍익동),서울특별시 성동구 홍익동  396번지  
3030000,211,2016,00024,미용업(일반),20160623,오땡큐,20.56,,20160623,,20160623,금호4가동,,,일반미용업,,0,0,0,3,0,N,0,3030000-211-2016-00024,,내국인,,서울특별시 성동구 동호로2길 27-1, 1층 (금호동4가),서울특별시 성동구 금호동4가  1377번지  
3030000,211,2016,00025,미용업(일반),20160704,빅보스헤어(BIG BOSS),132.00,,20160704,,20160704,왕십리도선동,20190328,영업종료,일반미용업,,0,0,0,10,0,N,0,3030000-211-2016-00025,,내국인,,서울특별시 성동구 왕십리로 334, 2층 (도선동),서울특별시 성동구 도선동  257번지  
3030000,211,2016,00026,미용업(일반),20160708,테일러 테일러,46.78,,20160708,,20191025,성수1가제1동,,,일반미용업,,0,0,0,4,0,N,0,3030000-211-2016-00026,,내국인,,서울특별시 성동구 왕십리로 64, 2,3층 (성수동1가),서울특별시 성동구 성수동1가  656번지 465호  
3030000,211,2016,00026,미용업(일반),20160708,테일러 테일러,95.70,,20160708,,20191025,성수1가제1동,,,일반미용업,,0,0,0,4,0,N,0,3030000-211-2016-00026,,내국인,,서울특별시 성동구 왕십리로 64, 2,3층 (성수동1가),서울특별시 성동구 성수동1가  656번지 465호  
3030000,211,2016,00026,미용업(일반),20160708,테일러 테일러,46.78,,20160708,,20160708,,,,일반미용업,,0,0,0,4,0,N,0,3030000-211-2016-00026,,내국인,,서울특별시 성동구 왕십리로 58, 1층 109호 (성수동1가, 서울숲역 지식산업센터 포휴),
3030000,211,2016,00026,미용업(일반),20160708,테일러 테일러,95.70,,20160708,,20160708,,,,일반미용업,,0,0,0,4,0,N,0,3030000-211-2016-00026,,내국인,,서울특별시 성동구 왕십리로 58, 1층 109호 (성수동1가, 서울숲역 지식산업센터 포휴),
3030000,211,2016,00027,미용업(일반),20160715,머리사랑,24.74,,20160715,,20160715,용답동,,,일반미용업,,0,0,0,3,0,N,0,3030000-211-2016-00027,,내국인,,서울특별시 성동구 용답중앙11길 20, 1층 (용답동),서울특별시 성동구 용답동  75번지 1호  
3030000,211,2016,00028,미용업(일반),20160726,산리쯔 hair,55.10,,20160726,,20160726,금호2.3가동,,,일반미용업,,0,0,0,5,0,N,0,3030000-211-2016-00028,,내국인,,서울특별시 성동구 무수막길 93, 1층 (금호동2가),서울특별시 성동구 금호동2가  444번지  
3030000,211,2016,00028,미용업(일반),20160726,산리쯔 hair,55.10,,20190313,,20160726,금호2.3가동,,,일반미용업,,0,0,0,5,0,N,0,3030000-211-2016-00028,,내국인,,서울특별시 성동구 무수막길 93, 1층 (금호동2가),서울특별시 성동구 금호동2가  444번지  
3030000,211,2016,00030,미용업(일반),20160805,헬로우 컷 성수역점,25.00,000204657733,20160805,,20160805,성수2가제1동,,,일반미용업,,0,0,0,3,0,N,0,3030000-211-2016-00030,,내국인,,서울특별시 성동구 뚝섬로 395, 1층 101호 (성수동2가),서울특별시 성동구 성수동2가  339번지 23호  
3030000,211,2016,00031,미용업(일반),20160817,빌리캣 바버샵,59.01,,20160817,,20160817,성수2가제1동,,,일반미용업,,0,0,0,4,0,N,0,3030000-211-2016-00031,,내국인,,서울특별시 성동구 동일로 31, 1층 (성수동2가),서울특별시 성동구 성수동2가  209번지 3호  
3030000,211,2016,00032,미용업(일반),20160906,소현미용실,19.80,,20160906,,20160906,금호2.3가동,,,일반미용업,,0,0,0,3,0,N,0,3030000-211-2016-00032,,내국인,,서울특별시 성동구 무수막길 85, 1층 (금호동2가),서울특별시 성동구 금호동2가  470번지  
3030000,211,2016,00033,미용업(일반),20160909,더레이디,24.75,,20160909,,20160909,행당제2동,,,일반미용업,,0,0,0,4,0,N,0,3030000-211-2016-00033,,내국인,,서울특별시 성동구 행당로 76, 자하1층 B103호 (행당동, 한진노변상가),서울특별시 성동구 행당동  346번지  
3030000,211,2016,00034,미용업(일반),20161006,연 헤어코즈,46.88,,20161006,,20181102,금호2.3가동,,,일반미용업,,0,0,0,4,0,N,0,3030000-211-2016-00034,,내국인,,서울특별시 성동구 금호로 105, 래미안하이리버 상가동 B1층 106,107호 (금호동2가),서울특별시 성동구 금호동2가  1217번지  래미안하이리버 상가동
3030000,211,2016,00034,미용업(일반),20161006,연 헤어코즈,65.92,,20161006,,20181102,금호2.3가동,,,일반미용업,,0,0,0,4,0,N,0,3030000-211-2016-00034,,내국인,,서울특별시 성동구 금호로 105, 래미안하이리버 상가동 B1층 106,107호 (금호동2가),서울특별시 성동구 금호동2가  1217번지  래미안하이리버 상가동
3030000,211,2016,00034,미용업(일반),20161006,연 헤어코즈,46.88,,20161006,,20161006,금호2.3가동,,,일반미용업,,0,0,0,4,0,N,0,3030000-211-2016-00034,,내국인,,서울특별시 성동구 금호로 105, B층 106호 (금호동2가, 래미안하이리버 상가동),서울특별시 성동구 금호동2가  1217번지  
3030000,211,2016,00034,미용업(일반),20161006,연 헤어코즈,65.92,,20161006,,20161006,금호2.3가동,,,일반미용업,,0,0,0,4,0,N,0,3030000-211-2016-00034,,내국인,,서울특별시 성동구 금호로 105, B층 106호 (금호동2가, 래미안하이리버 상가동),서울특별시 성동구 금호동2가  1217번지  
3030000,211,2016,00035,미용업(일반),20161103,쏭헤어(Song hair),33.00,0264045609,20161103,,20161103,성수2가제1동,20170927,사업장이전,일반미용업,,0,0,0,4,0,N,0,3030000-211-2016-00035,,내국인,,서울특별시 성동구 성수이로 17-1, 1층 (성수동2가),서울특별시 성동구 성수동2가  532번지 28호  
3030000,211,2016,00037,미용업(일반),20161205,엔플럼 (N.Plumb),62.52,,20161205,,20161205,왕십리도선동,,,일반미용업,,0,0,0,5,0,N,0,3030000-211-2016-00037,,내국인,,서울특별시 성동구 왕십리로 410, J동 1층 113호 (하왕십리동, 센트라스),서울특별시 성동구 하왕십리동  700번지  
3030000,211,2016,00037,미용업(일반),20161205,에스뷰테라,62.52,,20161205,,20161205,왕십리도선동,,,일반미용업,,0,0,0,5,0,N,0,3030000-211-2016-00037,,내국인,,서울특별시 성동구 왕십리로 410, J동 1층 113호 (하왕십리동, 센트라스),서울특별시 성동구 하왕십리동  700번지  
3030000,211,2016,00038,미용업(일반),20161205,보브헤어,23.87,,20161205,,20161205,왕십리제2동,,,일반미용업,,0,0,0,3,0,N,0,3030000-211-2016-00038,,내국인,,서울특별시 성동구 무학봉15길 23-1, 1층 (하왕십리동),서울특별시 성동구 하왕십리동  955번지 10호  
3030000,211,2016,00039,미용업(일반),20161207,복스헤어(VOX 헤어),60.51,,20161207,,20161207,왕십리도선동,,,일반미용업,,0,0,0,6,0,N,0,3030000-211-2016-00039,,내국인,,서울특별시 성동구 왕십리로 410, J동 1층 129호 (하왕십리동, 센트라스),서울특별시 성동구 하왕십리동  700번지  
3030000,211,2016,00040,미용업(일반),20161215,이음헤어,72.60,,20161215,,20161215,왕십리제2동,,,일반미용업,,0,0,0,6,0,N,0,3030000-211-2016-00040,,내국인,,서울특별시 성동구 왕십리로 410, L동 2층 229호 (하왕십리동, 센트라스 상가동),서울특별시 성동구 하왕십리동  700번지  
3030000,211,2016,00040,미용업(일반),20161215,이음헤어,72.60,,20180503,,20161215,왕십리제2동,,,일반미용업,,0,0,0,6,0,N,0,3030000-211-2016-00040,,내국인,,서울특별시 성동구 왕십리로 410, L동 2층 229호 (하왕십리동, 센트라스 상가동),서울특별시 성동구 하왕십리동  700번지  
3030000,211,2016,00041,미용업(일반),20161219,살롱데이 옥수점,93.86,,20161219,,20161219,옥수동,20180820,대표자 변경,일반미용업,,0,0,0,6,0,N,0,3030000-211-2016-00041,,내국인,,서울특별시 성동구 독서당로 224, 2층 (옥수동),서울특별시 성동구 옥수동  314번지 2호  
3030000,211,2016,00042,미용업(일반),20161220,이철헤어커커 왕십리뉴타운점,116.23,,20161220,,20161220,왕십리도선동,,,일반미용업,,0,0,0,8,0,N,0,3030000-211-2016-00042,,내국인,,서울특별시 성동구 왕십리로 410, L동 3층 315호 (하왕십리동, 센트라스),서울특별시 성동구 하왕십리동  700번지  
3030000,211,2016,00043,미용업(일반),20161222,아이벨르,129.63,,20161222,,20161222,왕십리도선동,20190502,영업종료,일반미용업,,0,0,0,6,0,N,0,3030000-211-2016-00043,,내국인,,서울특별시 성동구 왕십리로 410, L동 2층 221호 (하왕십리동, 센트라스),서울특별시 성동구 하왕십리동  700번지  
3030000,211,2016,00044,미용업(일반),20160523,욜로엔드헤어살롱(YoLo AND hair salon),92.23,,20160523,,20171023,왕십리도선동,,,일반미용업,20161107,0,0,0,6,0,N,0,3030000-211-2016-00044,,내국인,,서울특별시 성동구 왕십리로 386-1, 1층 (하왕십리동, 삼협빌딩),서울특별시 성동구 하왕십리동  866번지  삼협빌딩 1층
